titulo,endereco,preco,area,quartos,banheiros,vagas,bairro,latitude,longitude,dist_escola,qtd_escola_500m,dist_hospital,qtd_hospital_500m,dist_parque,qtd_parque_500m,dist_farmacia,qtd_farmacia_500m,score_educacao,score_lazer,score_saude
Apartamento em Chapada,"Rua Paula Xavier, 830 - Chapada",142508,48,1,1,0,Chapada,-25.0390988029692,-50.16872996228405,617.2781261151715,0,2242.778400740788,0,1813.2532643962459,0,2134.6039129827664,0,1.394159341531952,0.5226699562514867,0.42684361426748657
Apartamento em Jardim America,"Av. Carlos Cavalcanti, 2980 - Jardim America",135287,50,3,1,1,Jardim America,-25.112802876287947,-50.14018342567138,800.7105790201482,0,1866.23674420219,0,565.2204624976793,0,2664.0256421914987,0,1.1102345451386453,1.5032610335607177,0.5085857554786745
Apartamento em Santa Paula,"Rua Comendador Miró, 2393 - Santa Paula",122808,49,1,1,0,Santa Paula,-25.13430019167044,-50.178458652517634,787.7540811211007,0,2618.724768856029,0,701.3595661851189,0,4920.619781061709,0,1.1264380770146947,1.2478792819065119,0.36781950547380154
Apartamento em Boa Vista,"Rua Comendador Miró, 1649 - Boa Vista",137374,58,2,1,1,Boa Vista,-25.06118816214596,-50.15839928128563,479.8732932265382,1,573.1562989167245,0,746.8361185628006,0,752.8075918451577,0,2.224514668430042,1.180866023637655,1.4855390963573365
Apartamento em Chapada,"Rua do Rosario, 1666 - Chapada",68212,40,1,1,0,Chapada,-25.035928700696328,-50.16896452952876,969.684220032214,0,2591.333109490444,0,2154.2983594161374,0,2441.640389631798,0,0.934855335128609,0.4435970047278922,0.3715630727663185
Apartamento em Santa Paula,"Av. Vicente Machado, 1872 - Santa Paula",45842,33,1,1,0,Santa Paula,-25.130462314339667,-50.18200191212069,524.5577226343265,0,2859.4206950541516,0,1257.503113385337,0,4679.0655578551,0,1.6011330318390633,0.736646560983719,0.3379039694056414
Apartamento em Nova Russia,"Av. Carlos Cavalcanti, 2046 - Nova Russia",86991,57,3,1,1,Nova Russia,-25.083977779454283,-50.18052899475782,361.37388758722363,2,477.514652601025,1,361.96976964763775,1,1503.3674527354844,0,3.167439525521366,2.664643805075684,2.2315577977046557
Apartamento em Ronda,"Av. Vicente Machado, 131 - Ronda",112503,63,2,1,1,Ronda,-25.101766512271467,-50.18252242678214,181.85651120352856,2,1768.3062462547075,0,1359.5684919088983,0,2255.3822977629266,0,4.54790455515821,0.6851340005922907,0.535244156039539
Apartamento em Nova Russia,"Rua Balduino Taques, 2050 - Nova Russia",75833,30,1,1,0,Nova Russia,-25.073877709106164,-50.17989082408822,348.06835496786846,2,1396.2172109868816,0,847.3045622759462,0,1473.5059555524379,0,3.2318023330875736,1.0556267116432443,0.668352156797084
Apartamento em Centro,"Av. Carlos Cavalcanti, 2486 - Centro",741825,124,3,3,2,Centro,-25.09176790899671,-50.16891764759782,157.06655389553006,1,355.1284975535991,1,440.51217007792496,1,518.7239725403012,0,4.390043200277203,2.3500971030047877,2.6971816868756564
Apartamento em Neves,"Rua do Rosario, 2562 - Neves",103999,61,3,1,1,Neves,-25.05281115944328,-50.138284479055976,249.3092371543639,1,419.982264584526,1,575.3911151194583,0,1831.4673750029456,0,3.3627928884631473,1.4806235640561058,2.423142514868302
Apartamento em Nova Russia,"Rua Comendador Miró, 2139 - Nova Russia",101628,56,2,1,1,Nova Russia,-25.081411578380045,-50.17856837764522,356.0892802626656,3,558.6662219162075,0,422.11069011544413,1,1235.2135386393823,0,3.6925531760450316,2.415302672272214,1.5182196486268509
Apartamento em Santa Paula,"Av. Vicente Machado, 1212 - Santa Paula",46140,31,1,1,0,Santa Paula,-25.1307865030337,-50.18481415518508,771.086759593209,0,3144.678376611224,0,1429.6689491741101,0,4847.046748465187,0,1.1479912752513797,0.6537362221674919,0.30819695634807737
Apartamento em Santa Paula,"Rua Paula Xavier, 2231 - Santa Paula",114074,52,2,1,1,Santa Paula,-25.12886595849224,-50.18284272124699,494.93383932788385,1,2921.007831237051,0,1449.2119451659623,0,4563.1228094225635,0,2.1808591710462,0.6454894716764356,0.3310153617147418
Apartamento em Neves,"Rua do Rosario, 2248 - Neves",82910,38,1,1,0,Neves,-25.050156790607065,-50.14436926005062,420.98115206366833,4,1063.2087199837301,0,1214.4059392606569,0,1307.2692828846268,0,3.9194552356431345,0.7607999706411036,0.8596909418062023
Apartamento em Centro,"Rua Balduino Taques, 1772 - Centro",440015,100,3,2,2,Centro,-25.094015692871334,-50.16864606098288,190.99455185238176,1,597.1496980191466,0,340.6988630072094,1,619.8053738539833,0,3.9364904553515103,2.7691231676348593,1.4344121540056034
Apartamento em Nova Russia,"Rua Paula Xavier, 1551 - Nova Russia",140452,57,2,1,1,Nova Russia,-25.076665392502388,-50.181478180975496,358.3369234791234,2,1160.9581655271945,0,815.6178098549176,0,1533.1640345320661,0,3.181801091671264,1.0921587470633114,0.7930477214380143
Apartamento em Santo Antonio,"Rua Balduino Taques, 734 - Santo Antonio",151220,77,2,2,1,Santo Antonio,-25.06457393455812,-50.1241751779524,372.3093804227476,2,1526.9337097375462,0,626.7311209520842,0,3422.504570505172,0,3.1172562761826472,1.3760247375809482,0.6146531933137694
Apartamento em Olarias,"Rua Paula Xavier, 2902 - Olarias",98220,63,2,1,1,Olarias,-25.10053816073298,-50.14141377113316,362.2679284693522,1,1417.5991652893065,0,1121.6634620617085,0,1652.8746012111042,0,2.6632476285152857,0.8185560353195601,0.6589355232080439
Apartamento em Estrela,"Av. Vicente Machado, 1289 - Estrela",360505,77,2,2,1,Estrela,-25.110972950018493,-50.15069912253595,406.8805197974559,1,1338.4172418143785,0,460.7610284118357,1,2009.81835805797,0,2.4728515122253847,2.283290830377708,0.6952085743484474
Apartamento em Jardim America,"Rua Balduino Taques, 2340 - Jardim America",107547,46,1,1,0,Jardim America,-25.109386680778275,-50.13670759413468,432.0255600914671,1,1349.8998034910655,0,968.0301262845576,0,2615.5885987765887,0,2.3796089417735447,0.9363031766517491,0.6897028315971919
Apartamento em Santa Paula,"Rua Comendador Miró, 2219 - Santa Paula",116510,35,1,1,0,Santa Paula,-25.129837191549683,-50.18055265433055,374.15262593542786,2,2704.7458117647243,0,1228.8451141414366,0,4551.257125243701,0,3.1090255443110935,0.752533150295772,0.3565385482725109
Apartamento em Santa Paula,"Av. Vicente Machado, 2085 - Santa Paula",82747,48,1,1,0,Santa Paula,-25.13018828527507,-50.18244557981272,538.6421947653422,0,2898.9379518998817,0,1309.469774882434,0,4672.87609457129,0,1.565822002048318,0.7094866579053897,0.3334513804683694
Apartamento em Oficinas,"Av. Carlos Cavalcanti, 2430 - Oficinas",350586,74,2,2,1,Oficinas,-25.113066012255533,-50.142416460525205,579.278204020123,0,1882.8169921025017,0,619.9033689015052,0,2561.8472392248,0,1.4721508714423228,1.3890753164912841,0.5043329787786613
Apartamento em Jardim America,"Rua Paula Xavier, 1175 - Jardim America",84552,49,1,1,0,Jardim America,-25.10632855420077,-50.140481184626616,914.2937807874598,0,1463.823048680544,0,1282.648586540273,0,2105.721204115978,0,0.9859076521435804,0.7232495731270706,0.63945853774424
Apartamento em Neves,"Rua do Rosario, 194 - Neves",88375,44,2,1,0,Neves,-25.045309860826464,-50.139491635618114,328.65757567147006,2,1235.7988109588068,0,1056.6653350252025,0,1992.1549302904027,0,3.332864404492447,0.8645543094608357,0.7486157285034729
Apartamento em Jardim Carvalho,"Rua Paula Xavier, 2401 - Jardim Carvalho",336353,52,2,1,1,Jardim Carvalho,-25.07110130179555,-50.15088572224656,457.6516546638036,1,1868.0940061771964,0,289.62404127670885,3,895.5759524420731,0,2.293234166233899,4.066576735673776,0.5081058104243652
Apartamento em Centro,"Rua Comendador Miró, 1407 - Centro",926646,125,3,3,2,Centro,-25.09241815181909,-50.16709371039225,294.14090887708954,1,519.3056748456446,0,250.64585317998225,1,386.450507119834,1,3.0371636830315523,3.351880297260245,1.6147115077691472
Apartamento em Jardim America,"Rua Paula Xavier, 1473 - Jardim America",158516,47,2,1,0,Jardim America,-25.11230533813772,-50.1326565316856,192.65913465212273,1,1396.6994424977681,0,896.3880089947675,0,3135.8209499268496,0,3.916944429869505,1.003625084778847,0.6681368159870155
Apartamento em Vila Estrela,"Rua Comendador Miró, 1010 - Vila Estrela",238754,50,2,1,1,Vila Estrela,-25.10722695582041,-50.147161893059135,488.570647768317,1,1344.8765222029053,0,799.557928355661,0,1759.1647935752283,0,2.1990313801609025,1.1116571467809095,0.6921006637130264
Apartamento em Ronda,"Rua Paula Xavier, 2437 - Ronda",131057,63,2,1,1,Ronda,-25.09577907935974,-50.18396358180439,414.83381828038847,1,1328.285091966637,0,1386.31097400459,0,2098.030882597721,0,2.442374343900192,0.6728067123838055,0.700140333064093
Apartamento em Uvaranas,"Rua Balduino Taques, 1258 - Uvaranas",137937,39,1,1,0,Uvaranas,-25.0874701508158,-50.12994552027256,395.1341884328826,1,1494.9082851703288,0,737.9225423337506,0,2697.1006428048095,0,2.5196545166170727,1.193427732848477,0.6269953007944934
Apartamento em Nova Russia,"Rua Balduino Taques, 2215 - Nova Russia",114794,52,2,1,1,Nova Russia,-25.08493600595345,-50.18635182766293,522.849194713073,0,1013.6713673499123,0,203.14206688612813,2,2092.8398681632784,0,1.6055250749110601,4.298783340339362,0.8979309599919012
Apartamento em Neves,"Rua Comendador Miró, 1740 - Neves",89918,65,3,1,1,Neves,-25.04998182092137,-50.142390235367465,244.21414782453735,3,926.6496363165269,0,1025.4721960966997,0,1499.926071890476,0,4.405168210894541,0.8885159522093434,0.9740421314401454
Apartamento em Jardim Sabara,"Rua Paula Xavier, 93 - Jardim Sabara",97961,51,2,1,1,Jardim Sabara,-25.045799738931983,-50.17253327494743,345.2142906001532,2,1703.564300605337,0,1172.1928771008104,0,1905.9391506302254,0,3.246109392966677,0.7860443317988791,0.554457636838546
Apartamento em Santa Paula,"Rua Paula Xavier, 1557 - Santa Paula",91952,43,1,1,0,Santa Paula,-25.12509468085123,-50.18279638020224,500.517370270205,0,2906.9576280851475,0,1797.905572082054,0,4200.227936673845,0,1.6652307651817737,0.5268966036613575,0.3325620523082686
Apartamento em Jardim America,"Rua Balduino Taques, 2010 - Jardim America",127212,51,2,1,1,Jardim America,-25.113131707945065,-50.13403531366031,318.12997249462524,1,1537.616158485143,0,732.7036133900103,0,3097.6773412156354,0,2.891600855671389,1.2009074824701567,0.6106437059860461
Apartamento em Nova Russia,"Av. Vicente Machado, 1386 - Nova Russia",94708,43,1,1,0,Nova Russia,-25.081432041608124,-50.17575579566277,433.88552206325886,2,513.6966166296355,0,370.1514216759599,2,959.3253560825675,0,2.8730607193380915,3.1269743191146295,1.6294696319036377
Apartamento em Santa Paula,"Rua Comendador Miró, 1400 - Santa Paula",245250,89,2,2,1,Santa Paula,-25.13345389871728,-50.17940451191232,703.4924700203243,0,2679.5308375904215,0,834.5219253311082,0,4869.329962155628,0,1.2445667349872054,1.0700658517409236,0.3597729467419405
Apartamento em Estrela,"Rua Paula Xavier, 1795 - Estrela",323949,89,2,2,1,Estrela,-25.10219050715297,-50.15853619853272,333.95292928445895,4,83.9759896185072,3,308.4635168306725,1,1000.6476860858255,0,4.304397395470728,2.9481990650208973,6.9354918925757705
Apartamento em Orfãs,"Rua Balduino Taques, 2204 - Orfãs",145574,69,2,1,1,Orfãs,-25.066579079560505,-50.1732731999645,221.07747810566164,1,1329.7026609835661,0,253.5301938732837,2,1567.0560298161324,0,3.614513063637916,3.8286127106824472,0.6994461347033155
Apartamento em Orfãs,"Rua Balduino Taques, 1227 - Orfãs",100910,42,1,1,0,Orfãs,-25.07027777949086,-50.16909987977444,445.08661159413373,1,1413.5233139418767,0,452.6993140458537,1,1033.9107401078422,0,2.334570834670565,2.3093020464958216,0.6607100074299896
Apartamento em Jardim America,"Rua do Rosario, 386 - Jardim America",148863,78,2,2,1,Jardim America,-25.112491520567517,-50.1330993552267,218.68356267397073,1,1433.3040942726204,0,849.7962454614197,0,3116.6842871646936,0,3.637908938915215,1.0528573941816235,0.6521863495540896
Apartamento em Nova Russia,"Rua Paula Xavier, 285 - Nova Russia",189080,58,2,1,1,Nova Russia,-25.081995058865903,-50.1800146824413,456.8182562799659,3,579.5714341553899,0,441.8075788367755,1,1391.070007104574,0,3.295918127183682,2.3456737023629914,1.471515649039688
Apartamento em Jardim Sabara,"Av. Vicente Machado, 1432 - Jardim Sabara",64965,51,2,1,1,Jardim Sabara,-25.045821839198,-50.17526782356173,502.12036078811593,0,1865.3880785467175,0,1208.0523201927713,0,2145.193167726012,0,1.6607975167806965,0.7644954139545636,0.5088053656758913
Apartamento em Uvaranas,"Rua Paula Xavier, 2077 - Uvaranas",156257,57,2,1,1,Uvaranas,-25.082222662152123,-50.13227576310734,109.6379787843415,6,2114.4670770134317,0,465.1708677535177,1,2406.2660103996914,0,7.770128035954395,2.2693764081911594,0.451575916562581
Apartamento em Contorno,"Rua do Rosario, 1293 - Contorno",42023,41,1,1,0,Contorno,-25.122711184946915,-50.20204844920232,613.6336888858126,0,2277.417245432809,0,1061.0699245093017,0,5255.326144150432,0,1.4012791374259357,0.8612745700243902,0.4206245251737248
Apartamento em Orfãs,"Rua Paula Xavier, 2569 - Orfãs",268001,78,2,2,1,Orfãs,-25.06978995566297,-50.165575682016566,198.60899315186498,3,1255.820253419909,0,788.8224098516853,0,1059.64697631147,0,4.848860961770917,1.1250841438244863,0.7375608953160339
Apartamento em Jardim Sabara,"Rua do Rosario, 749 - Jardim Sabara",38641,52,2,1,1,Jardim Sabara,-25.04465669063436,-50.17605805015109,648.47117056281,0,2015.933994995649,0,1354.172888491401,0,2276.7514737016104,0,1.3360568039622072,0.6876761407905407,0.47260453415138604
Apartamento em Centro,"Rua do Rosario, 774 - Centro",657036,126,3,3,2,Centro,-25.08984377964984,-50.16600943475859,517.8474568521349,0,436.39579760180715,2,462.28201320633934,1,208.94635301649922,2,1.6185224830330944,2.2784669907856934,2.864294993493497
Apartamento em Santa Paula,"Rua Comendador Miró, 1924 - Santa Paula",198528,65,2,1,1,Santa Paula,-25.130439414819843,-50.180682028146265,435.6087183134722,2,2727.882816976763,0,1179.8761223609356,0,4617.134842316569,0,2.8670345829112076,0.7813256162286554,0.35362144216042213
Apartamento em Boa Vista,"Rua do Rosario, 2526 - Boa Vista",55801,30,1,1,0,Boa Vista,-25.06124769015741,-50.16032558817854,385.27082217358435,1,419.1827617020241,1,643.5214099823155,0,833.156549875044,0,2.560704980202362,1.3449511830786214,2.426104011469342
Apartamento em Vila Estrela,"Rua Comendador Miró, 2577 - Vila Estrela",590996,134,3,3,2,Vila Estrela,-25.1080579332662,-50.15011934295224,340.2353935324622,1,1147.2914091478347,0,487.98991704683965,1,1717.7256216006429,0,2.7715120471708774,2.2007094356693524,0.8017372625721945
Apartamento em Oficinas,"Rua Paula Xavier, 1904 - Oficinas",401263,82,2,2,1,Oficinas,-25.1114174364611,-50.14208724941201,661.5554052917395,0,1903.8885553953046,0,768.3701249433389,0,2427.093342231294,0,1.3131020974329717,1.1515826849354704,0.4990297475912932
Apartamento em Jardim Carvalho,"Rua Comendador Miró, 2817 - Jardim Carvalho",586977,104,3,2,2,Jardim Carvalho,-25.07547610362618,-50.15535767155905,144.72305847492115,1,1650.8091770957897,0,372.3226378588056,3,269.60094603545485,1,4.586251643927041,3.6171968477592564,0.5711644724519789
Apartamento em Contorno,"Av. Carlos Cavalcanti, 1315 - Contorno",106865,52,2,1,1,Contorno,-25.121444380065125,-50.2041551085455,383.77208959093673,2,2153.049097190637,0,856.1615056980665,0,5319.254723550583,0,3.0670890725539173,1.0458484200008953,0.4438429687337555
Apartamento em Uvaranas,"Av. Carlos Cavalcanti, 1103 - Uvaranas",157245,41,1,1,0,Uvaranas,-25.082626798264485,-50.13436187159999,121.2300231168951,3,2131.052117625464,0,625.6730279341856,0,2211.1285157584985,0,6.020182143052134,1.3780310987260427,0.4482190228098805
Apartamento em Contorno,"Rua Paula Xavier, 2823 - Contorno",185799,49,1,1,0,Contorno,-25.11961139436101,-50.20237177184497,364.9900839657381,2,1934.1658657554283,0,742.0704393408016,0,5050.480409050616,0,3.1505834951819813,1.1875491090541432,0.4916019960981058
Apartamento em Ronda,"Rua Balduino Taques, 624 - Ronda",124612,35,1,1,0,Ronda,-25.10311245518228,-50.18702757665949,299.4891971416389,1,1455.5402860412767,0,1554.6260814984905,0,2717.763872247307,0,3.0031965999457304,0.6043661532848335,0.6428634532795795
Apartamento em Orfãs,"Rua Paula Xavier, 1911 - Orfãs",216552,53,3,1,1,Orfãs,-25.066280096323517,-50.17153133159941,298.3131091079725,1,1179.589320537737,0,359.88898385081717,2,1530.7525385160761,0,3.010587718891586,3.1744378211163866,0.7815007392995107
Apartamento em Santa Paula,"Av. Carlos Cavalcanti, 1738 - Santa Paula",79331,58,2,1,1,Santa Paula,-25.12985585421449,-50.18077931933822,390.448024957005,2,2727.628363881387,0,1239.3460075281823,0,4563.225788374027,0,3.038952037960933,0.7466330540272716,0.3536532639060583
Apartamento em Oficinas,"Rua Paula Xavier, 568 - Oficinas",229983,51,2,1,1,Oficinas,-25.11374964553148,-50.147567859386086,55.20592960243068,1,1545.7521126108834,0,605.0306652584528,0,2400.3574002373034,0,6.94305280450019,1.4183780213778592,0.60762492257328
Apartamento em Centro,"Rua Paula Xavier, 2707 - Centro",236626,86,2,2,1,Centro,-25.09324163587646,-50.163678376545874,411.6919918113674,2,495.00962128704504,1,177.80982636046127,3,308.5230485341603,3,2.954300665249897,5.099584698283815,2.180645092489318
Apartamento em Olarias,"Rua Balduino Taques, 2969 - Olarias",155523,64,3,1,1,Olarias,-25.101029829796836,-50.14389505027829,385.2709841780457,1,1516.4938539998454,0,1075.8711292612427,0,1467.888380226507,0,2.560704292249834,0.8504333299077288,0.6186228283674597
Apartamento em Santa Paula,"Rua Balduino Taques, 353 - Santa Paula",172762,53,2,1,1,Santa Paula,-25.131425921466725,-50.17701084967977,483.30497625532485,1,2387.468825102877,0,914.2340556890033,0,4569.905816674698,0,2.2143690534234,0.9859657091879708,0.40201508855438295
Apartamento em Neves,"Rua Balduino Taques, 1677 - Neves",231095,58,2,1,1,Neves,-25.051886806377656,-50.13592893375703,412.7190828663366,1,452.779395112648,1,342.82766754658047,3,2080.236025732296,0,2.4503857637003446,3.758214816477815,2.309039933183861
Apartamento em Chapada,"Rua Balduino Taques, 1635 - Chapada",73354,33,1,1,0,Chapada,-25.04221717095199,-50.17033557210761,308.38340724609526,1,1960.010623742198,0,1568.2585489481255,0,1976.1111380331204,0,2.9486793103163262,0.5994274692196377,0.4854343897428104
Apartamento em Jardim Carvalho,"Rua do Rosario, 2059 - Jardim Carvalho",359268,78,2,2,1,Jardim Carvalho,-25.08091283036517,-50.15981816464006,226.6063392646065,1,936.1317688914547,0,187.15379106994845,2,535.681867538431,0,3.5617899280571845,4.482454458546249,0.9651282105459312
Apartamento em Nova Russia,"Rua do Rosario, 2161 - Nova Russia",202631,62,2,1,1,Nova Russia,-25.075075993047214,-50.18466866367251,184.87206844847287,1,1476.9435369230837,0,712.8709116545878,0,1885.5475661571343,0,4.010347663940518,1.2302076328017613,0.6341381137533877
Apartamento em Boa Vista,"Rua Balduino Taques, 985 - Boa Vista",88720,57,2,1,1,Boa Vista,-25.06129421293001,-50.15721423203328,546.7294231565592,0,684.7983509325147,0,837.6664335064103,0,740.8581797035495,0,1.5462416958226466,1.066477335933305,1.2742126672562168
